              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
04-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -75.800,00 € 
04-11-2000  232  430 SG for Monticule 2154                                350,00 €  -76.150,00 € 
06-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -76.650,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 €  -77.000,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 €  -77.350,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 €  -77.700,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 €  -78.050,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 €  -78.400,00 € 
07-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -78.900,00 € 
08-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -79.400,00 € 
09-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -79.900,00 € 
09-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -80.400,00 € 
09-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -80.900,00 € 
10-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -81.400,00 € 
10-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -81.900,00 € 
10-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -82.400,00 € 
10-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -82.900,00 € 
10-11-2000  232  420 SG for Monticule 2154                                350,00 €  -83.250,00 € 
11-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -83.750,00 € 
11-11-2000  232  430 SG for Monticule 2154                                350,00 €  -84.100,00 € 
12-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -84.600,00 € 
12-11-2000  232  428 Hangar for Monticule 2154                            500,00 €  -85.100,00 € 
13-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -85.600,00 € 
13-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -86.100,00 € 
13-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -86.600,00 € 
14-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -87.100,00 € 
14-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -87.600,00 € 
14-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -88.100,00 € 
14-11-2000  232  430 SG for Monticule 2154                                350,00 €  -88.450,00 € 
15-11-2000  232  430 SG for Monticule 2154                                350,00 €  -88.800,00 € 
15-11-2000  232  430 SG for Monticule 2154                                350,00 €  -89.150,00 € 
15-11-2000  232  430 SG for Monticule 2154                                350,00 €  -89.500,00 € 
16-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -90.000,00 € 
16-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -90.500,00 € 
16-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -91.000,00 € 
17-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -91.500,00 € 
17-11-2000  232  430 SG for Monticule 2154                                350,00 €  -91.850,00 € 
17-11-2000  232  430 SG for Monticule 2154                                350,00 €  -92.200,00 € 
18-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -92.700,00 € 
18-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -93.200,00 € 
18-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -93.700,00 € 
19-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -94.200,00 € 
19-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -94.700,00 € 
19-11-2000  232  428 Hangar for Monticule 2154                            500,00 €  -95.200,00 € 
21-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -95.700,00 € 
21-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -96.200,00 € 
21-11-2000  232  430 for Shields for Monti by Mu                        1.470,00 €  -97.670,00 € 
22-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -98.170,00 € 
22-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -98.670,00 € 
22-11-2000  232  430 SG for Monticule 2154                                350,00 €  -99.020,00 € 
23-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -99.520,00 € 
23-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -100.020,00 € 
23-11-2000  232  422 SG for Monticule 2154                                350,00 €  -100.370,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  -100.720,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  -101.070,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  -101.420,00 € 
25-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -101.920,00 € 
25-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -102.420,00 € 
28-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -102.920,00 € 
28-11-2000  232  422 400 SH for Planetary Defense by Joanla             1.400,00 €  -104.320,00 € 
28-11-2000  232  422 SG for Monticule 2154                                350,00 €  -104.670,00 € 
28-11-2000  232  428 for Planetary Def, Pade 550 CD, 100 ms, 40 SD     65.280,00 €  -169.950,00 € 
29-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -170.450,00 € 
29-11-2000  232  430 TFP for Monticule 2154                             7.000,00 €  -177.450,00 € 
30-11-2000  232  420 Hangar for  Monticule 2154                           500,00 €  -177.950,00 € 
30-11-2000  232  430 SG for  Monticule 2154                               350,00 €  -178.300,00 € 
01-12-2000  232  420 Hangar for  Monticule 2154                           500,00 €  -178.800,00 € 
01-12-2000  232  420 Hangar for  Monticule 2154                           500,00 €  -179.300,00 € 
01-12-2000  232  422 300 SH for Planetary Defense by  Joanla            1.050,00 €  -180.350,00 € 
